timestamp,hostname,empresa_id,servidor_id,mac_address,ip,cpu,ram,disco,health_score,status_cpu,status_ram,status_disco,temp_max_cpu,status_temperatura,margem_termica,status_margem,temperatura_ambiente,clima,umidade,fan_principal_rpm,indice_resfriamento,status_resfriamento,throttling,bytes_recv,bytes_sent,pack_recv,pack_sent,packet_loss_internet,latency_min_ms,latency_avg_ms,latency_max_ms,lat_adsb_rastreamento,lat_rastreamento_correlacao,lat_correlacao_rotas,lat_rotas_api,lat_api_bd,lat_bd_sync,rastreamento_mbps,rotas_mbps,correlacao_mbps,api_gateway_mbps,bd_mbps,sync_service_mbps,rastreamento_loss,correlacao_loss,rotas_loss,api_loss,bd_loss,sync_loss,opensky_timestamp,total_aeronaves,avg_adsb_update_seconds
2026-05-27 16:32:15,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,36.6,21.2,45.2,71.25,estavel,estavel,estavel,93.3,critica,-3.3,ruim,26.86,nublado,52,3920,70.6,moderada,SIM,563378726,440861704,256194,189660,0.92,1.79,28.68,131.77,31.59,40.34,46.34,13.05,55.72,59.58,41.23,88.78,98.87,28.56,60.05,89.02,0.31,0.2,0.29,0.84,0.54,0.28,1779910335,271,35.82
2026-05-27 21:39:14,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,75.9,24.7,6.4,70.94,alerta,estavel,estavel,83.1,alerta,6.9,ruim,12.11,parcialmente nublado,73,3249,99.3,boa,NAO,423986901,592131916,281380,382752,1.31,7.06,77.14,124.42,56.16,15.97,11.22,35.83,71.66,39.28,51.05,52.84,46.74,83.13,18.74,75.56,0.2,0.02,0.72,0.67,0.83,0.32,1779928754,423,47.35
2026-05-27 05:00:15,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,30.6,68.5,21.1,68.92,estavel,estavel,estavel,94.1,critica,-4.1,ruim,20.95,parcialmente nublado,85,3262,95.9,boa,SIM,149469430,129421078,262750,144283,1.96,1.23,71.07,115.76,44.32,34.15,83.63,79.71,94.92,38.67,19.69,38.43,82.15,47.32,92.74,80.24,0.19,0.83,0.53,0.03,0.66,0.07,1779868815,239,12.72
2026-05-23 15:23:35,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,27.8,21.6,80.6,72.58,estavel,estavel,alerta,78.7,alerta,11.3,moderada,19.76,ensolarado,84,4142,92.0,boa,NAO,253641833,221226613,126852,318780,0.57,8.72,11.17,74.54,61.8,29.39,59.98,27.7,85.79,49.86,17.46,43.94,54.97,12.37,67.22,79.34,0.8,0.44,0.5,0.94,0.43,0.93,1779560615,161,35.31
2026-05-24 21:09:54,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,88.0,62.2,58.8,59.57,alerta,estavel,estavel,94.0,critica,-4.0,ruim,23.54,parcialmente nublado,45,3431,69.1,moderada,SIM,58370608,90457696,150083,293216,0.44,5.56,71.95,169.08,93.95,85.18,40.87,98.09,19.69,42.85,44.26,93.34,31.23,90.87,84.11,78.81,0.63,0.01,0.41,0.14,0.45,0.64,1779667794,430,44.58
2026-05-27 09:27:41,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,91.0,35.0,50.8,63.8,critico,estavel,estavel,87.6,critica,2.4,ruim,24.93,nublado,85,3190,69.1,moderada,NAO,218490167,168324260,315787,99636,0.89,7.13,23.75,198.41,28.73,29.07,79.79,36.03,93.6,61.57,74.67,77.86,50.94,44.9,11.16,68.09,0.31,0.36,0.7,0.8,0.81,0.91,1779884861,66,27.29
2026-05-22 13:22:50,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,8.6,52.4,37.1,78.24,estavel,estavel,estavel,63.3,normal,26.7,boa,25.84,chuvoso,61,2225,54.0,ruim,NAO,712983959,216051915,81107,46624,0.04,1.22,36.54,191.82,15.12,90.24,60.88,91.96,35.87,27.12,15.65,52.2,70.74,13.93,37.76,48.11,0.0,0.99,0.71,0.22,0.07,0.1,1779466970,298,46.16
2026-05-28 06:10:52,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,52.3,70.5,71.1,67.52,estavel,estavel,estavel,67.8,normal,22.2,moderada,32.26,nublado,84,3633,68.6,moderada,NAO,842644890,356876817,90271,192888,2.01,5.39,38.91,136.24,36.12,33.6,82.13,20.55,58.78,24.85,29.98,99.54,30.31,57.7,34.87,48.0,0.54,0.99,0.62,0.57,0.75,0.01,1779959452,396,47.09
2026-05-22 02:36:08,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,61.3,76.5,69.8,72.15,estavel,alerta,estavel,36.5,normal,53.5,excelente,18.41,chuvoso,75,2372,91.2,boa,NAO,132760635,80999539,140873,344050,0.56,2.53,57.38,151.17,89.45,57.68,38.7,79.53,57.0,26.73,66.98,14.12,44.72,38.31,18.05,28.19,0.81,0.47,0.16,0.13,0.74,0.65,1779428168,105,35.16
2026-05-24 17:58:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,5.3,70.4,71.9,68.55,estavel,estavel,estavel,91.8,critica,-1.8,ruim,29.6,parcialmente nublado,43,3861,49.6,ruim,SIM,330293279,444843200,207589,285590,1.32,5.65,15.9,164.79,72.25,47.29,56.76,78.3,88.67,89.93,71.8,18.92,40.02,99.2,50.84,29.03,0.46,0.96,0.27,0.49,0.49,0.6,1779656280,482,12.55
2026-05-22 13:48:57,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,6.4,69.1,59.3,76.4,estavel,estavel,estavel,57.2,normal,32.8,boa,28.26,ensolarado,87,2846,55.4,moderada,NAO,245776451,160101190,395617,225134,0.14,6.82,35.12,77.21,40.69,99.78,95.12,46.05,15.0,21.41,64.76,98.3,24.81,16.09,88.32,80.13,0.31,0.81,0.82,0.78,0.97,0.79,1779468537,359,55.11
2026-05-25 15:03:40,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,79.9,37.6,72.8,72.75,alerta,estavel,estavel,40.2,normal,49.8,excelente,20.32,chuvoso,83,1885,43.7,ruim,NAO,697827376,525234064,139951,85538,0.45,8.72,69.83,57.18,64.99,27.23,19.32,13.32,73.6,31.15,49.88,90.98,12.69,97.26,90.27,21.54,0.12,0.24,0.43,0.22,0.92,1.0,1779732220,371,40.31
2026-05-25 19:56:21,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,47.3,77.4,42.8,71.8,estavel,alerta,estavel,56.7,normal,33.3,boa,15.1,ensolarado,78,2758,57.4,moderada,NAO,197578137,438234270,121232,287256,0.49,5.93,48.76,82.89,40.03,15.95,87.14,47.56,38.36,39.56,27.8,75.83,63.41,21.19,84.6,81.47,0.1,0.24,0.52,0.86,0.6,1.0,1779749781,267,52.58
2026-05-28 22:06:04,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,6.1,70.0,43.5,73.94,estavel,estavel,estavel,75.2,alerta,14.8,moderada,15.62,chuvoso,80,2619,82.6,boa,NAO,622070481,348130205,197034,53626,0.66,9.4,57.81,109.98,23.32,13.3,35.96,63.75,51.98,77.98,94.67,19.78,88.81,64.04,92.06,57.74,0.28,0.36,0.03,0.51,0.37,0.54,1780016764,212,57.92
2026-05-25 07:41:15,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,97.4,32.2,17.0,75.17,critico,estavel,estavel,40.8,normal,49.2,excelente,29.8,ensolarado,61,2679,68.8,moderada,NAO,899162029,365007631,85204,395534,0.33,9.55,47.05,177.86,43.3,46.36,19.13,12.67,62.45,40.2,70.04,80.79,25.43,88.65,16.33,26.45,0.65,0.42,0.47,0.51,0.45,0.09,1779705675,365,41.67
2026-05-26 00:20:09,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,95.3,83.3,21.3,70.44,critico,alerta,estavel,38.6,normal,51.4,excelente,21.63,parcialmente nublado,86,3007,93.4,boa,NAO,632379486,189882391,328719,168701,2.28,1.54,21.35,80.72,85.68,86.71,63.6,87.08,27.3,39.46,27.23,52.07,56.72,11.35,35.11,45.71,0.3,0.73,0.56,0.2,0.89,0.86,1779765609,446,10.67
2026-05-27 09:08:41,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,35.7,46.0,5.5,82.66,estavel,estavel,estavel,39.3,normal,50.7,excelente,25.35,parcialmente nublado,38,2617,89.6,boa,NAO,898284899,206167906,327074,42219,2.75,9.46,54.12,88.6,11.6,66.29,68.97,86.82,45.29,70.37,39.54,17.2,72.81,61.61,35.16,33.99,0.41,0.72,0.82,0.33,0.77,0.09,1779883721,71,22.5
2026-05-26 18:34:07,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,83.3,91.7,34.8,67.85,alerta,alerta,estavel,49.8,normal,40.2,excelente,14.71,parcialmente nublado,46,2875,86.4,boa,NAO,402411363,265671708,176274,64305,0.73,3.09,63.64,96.26,59.66,51.5,35.79,20.99,10.64,79.54,39.24,21.91,93.5,54.21,44.34,92.52,0.99,0.88,0.07,0.73,0.27,0.64,1779831247,213,12.32
2026-05-28 12:58:58,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,25.4,91.4,35.0,74.36,estavel,alerta,estavel,53.5,normal,36.5,boa,17.68,chuvoso,71,3257,95.2,boa,NAO,375196317,525708445,337927,47539,2.11,3.93,30.21,173.53,70.15,39.6,41.82,66.33,34.43,70.02,66.45,37.24,56.09,83.34,35.45,26.53,0.13,0.9,0.34,0.66,0.19,0.03,1779983938,482,52.89
2026-05-27 03:33:54,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,19.4,85.2,48.4,69.34,estavel,alerta,estavel,80.4,alerta,9.6,ruim,14.91,parcialmente nublado,59,2198,71.0,moderada,NAO,323692539,79505888,227565,47220,1.34,7.99,13.04,138.67,66.8,54.7,57.29,10.35,95.76,44.81,34.79,45.83,25.82,58.87,72.44,24.81,0.28,0.64,0.17,0.68,0.8,0.99,1779863634,310,56.47
2026-05-26 07:34:35,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,83.2,43.5,38.8,69.16,alerta,estavel,estavel,65.9,normal,24.1,moderada,22.31,nublado,31,4160,52.3,ruim,NAO,229285326,195368610,249203,169442,2.74,9.2,68.44,119.98,89.7,48.73,83.37,65.55,67.82,14.09,41.33,19.2,70.82,39.44,46.92,63.94,0.97,0.26,0.0,0.22,0.75,0.9,1779791675,221,36.17
2026-05-25 21:10:14,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,85.2,24.3,81.6,64.92,alerta,estavel,alerta,79.4,alerta,10.6,moderada,25.83,parcialmente nublado,63,1937,57.5,moderada,NAO,724207388,485032683,250690,246011,2.05,1.57,62.75,137.2,26.88,28.42,64.65,99.87,55.84,97.29,85.13,93.83,14.93,86.88,98.75,50.18,0.06,0.82,0.88,0.63,0.04,0.66,1779754214,385,25.98
2026-05-23 16:13:21,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,59.1,68.7,68.3,65.3,estavel,estavel,estavel,76.6,alerta,13.4,moderada,19.03,nublado,65,2423,51.2,ruim,NAO,634097888,309947617,477475,107443,0.77,9.1,40.08,160.74,13.14,73.73,96.9,14.09,44.14,33.99,20.4,22.97,16.44,38.42,87.93,90.65,0.15,0.36,0.41,0.1,0.8,0.45,1779563601,368,22.49
2026-05-25 01:16:03,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,51.4,54.9,10.0,78.08,estavel,estavel,estavel,46.3,normal,43.7,excelente,14.41,ensolarado,63,4095,48.5,ruim,NAO,663127452,168592984,58630,395209,2.73,2.43,18.6,105.6,55.72,53.11,70.93,91.95,96.49,83.98,94.98,94.98,59.7,10.46,79.53,66.08,0.21,0.55,0.54,0.23,0.79,0.14,1779682563,75,11.94
2026-05-26 19:19:38,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,15.3,50.3,45.6,77.8,estavel,estavel,estavel,59.2,normal,30.8,boa,17.56,chuvoso,72,1911,94.2,boa,NAO,410097358,85932797,392748,372232,0.42,2.75,40.05,80.74,42.24,50.28,21.46,37.32,97.94,66.95,53.47,64.62,84.28,30.83,73.85,98.44,0.79,0.3,0.96,0.91,0.19,0.12,1779833978,189,41.33
2026-05-23 18:21:27,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,69.3,28.3,38.9,76.21,estavel,estavel,estavel,46.9,normal,43.1,excelente,13.17,chuvoso,86,3691,95.4,boa,NAO,495176400,189844910,179631,150872,0.6,7.72,36.34,140.02,96.48,32.48,10.14,47.15,54.49,11.68,61.18,85.47,84.99,39.47,64.03,20.16,0.09,0.67,0.36,0.87,0.69,0.46,1779571287,301,25.8
2026-05-24 08:10:10,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,22.6,58.5,50.6,68.63,estavel,estavel,estavel,94.5,critica,-4.5,ruim,17.9,nublado,64,2143,72.3,moderada,SIM,841479924,372213469,332098,109923,0.95,2.82,60.74,83.17,30.85,86.93,81.9,80.73,29.08,16.64,78.26,75.6,55.35,71.25,37.93,13.78,0.24,0.03,0.33,0.03,0.55,0.94,1779621010,254,20.37
2026-05-25 04:48:27,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,17.2,61.4,31.8,76.69,estavel,estavel,estavel,63.2,normal,26.8,boa,14.83,chuvoso,58,3698,40.7,ruim,NAO,430812831,554458827,55442,394888,0.88,5.44,52.41,75.85,58.41,44.45,61.26,57.15,74.87,70.89,45.77,73.61,30.51,10.62,39.11,31.66,0.52,0.4,0.44,0.94,0.64,0.2,1779695307,351,54.79
2026-05-26 20:24:14,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,14.3,24.5,88.0,73.68,estavel,estavel,alerta,77.4,alerta,12.6,moderada,25.74,nublado,76,4317,69.8,moderada,NAO,847174808,303778538,79238,375197,0.65,1.5,64.28,98.53,44.8,34.5,80.36,77.1,42.7,14.79,48.24,38.8,14.65,10.17,43.37,58.19,0.13,0.23,0.36,0.93,0.06,0.37,1779837854,109,21.31
2026-05-28 13:13:50,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,73.6,23.1,50.2,67.88,alerta,estavel,estavel,84.2,alerta,5.8,ruim,12.45,chuvoso,82,2571,84.4,boa,NAO,448619293,398802548,153528,112195,2.04,9.55,15.09,72.54,28.25,92.52,99.57,30.59,73.02,33.84,65.63,63.38,29.45,25.6,17.82,61.83,0.15,0.84,0.28,0.52,0.43,0.23,1779984830,118,45.02
2026-05-25 04:16:21,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,80.7,46.0,28.9,72.28,alerta,estavel,estavel,54.3,normal,35.7,boa,33.86,ensolarado,37,1940,72.3,moderada,NAO,637166722,595929495,218242,255534,0.71,2.92,65.36,50.71,50.96,65.07,39.58,29.99,16.31,15.2,64.2,93.39,45.88,84.56,94.42,40.07,0.11,0.59,0.86,0.32,0.95,0.34,1779693381,116,19.53
2026-05-25 18:09:18,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,6.1,25.3,75.7,79.81,estavel,estavel,estavel,56.1,normal,33.9,boa,18.61,parcialmente nublado,51,2205,44.0,ruim,NAO,250657955,338206421,403440,73982,1.17,3.21,50.17,50.15,94.02,12.51,64.97,17.39,82.43,46.98,72.94,46.49,93.06,45.02,76.89,38.34,0.05,0.82,0.17,0.52,0.3,0.99,1779743358,108,7.62
2026-05-22 09:06:08,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,29.4,47.5,31.9,81.32,estavel,estavel,estavel,39.3,normal,50.7,excelente,30.32,chuvoso,33,2050,88.3,boa,NAO,829137370,241568341,401195,448822,0.51,2.07,72.11,108.36,23.83,92.94,65.71,34.57,83.5,37.26,79.75,81.65,47.9,95.64,25.57,88.92,0.81,0.18,0.91,0.88,0.02,0.71,1779451568,253,16.63
2026-05-23 19:48:04,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,22.7,63.2,85.7,75.61,estavel,estavel,alerta,44.0,normal,46.0,excelente,15.91,chuvoso,52,4237,69.8,moderada,NAO,687294067,516904631,148339,66403,0.09,6.1,41.24,101.73,20.55,92.87,26.95,56.58,52.57,41.23,46.79,91.06,51.79,83.55,68.61,49.86,0.96,0.43,0.93,0.13,0.36,0.42,1779576484,228,12.86
2026-05-24 13:15:44,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,75.8,36.5,10.6,68.34,alerta,estavel,estavel,88.7,critica,1.3,ruim,33.56,parcialmente nublado,56,4034,43.6,ruim,SIM,397267739,494782961,254962,187488,2.07,7.92,64.02,141.35,20.2,74.16,59.13,14.33,32.28,82.42,19.24,83.55,53.82,53.66,21.0,14.79,0.85,0.12,0.51,0.51,0.97,0.92,1779639344,190,44.85
2026-05-25 13:48:50,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,51.2,87.3,29.0,68.13,estavel,alerta,estavel,72.8,alerta,17.2,moderada,20.12,ensolarado,61,4106,62.7,moderada,NAO,213468103,593578587,117826,359810,1.15,9.24,55.55,81.66,40.97,57.78,62.68,32.63,95.62,77.04,89.63,79.11,72.04,20.9,64.76,92.49,0.06,0.24,0.48,0.09,0.96,0.26,1779727730,178,46.29
2026-05-26 19:43:24,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,63.2,36.2,5.2,69.43,estavel,estavel,estavel,93.3,critica,-3.3,ruim,15.77,nublado,81,2733,93.9,boa,SIM,563007538,135377130,150124,422843,1.4,2.94,68.75,124.25,82.72,76.09,66.32,58.18,47.71,47.3,12.6,24.53,12.72,49.49,68.11,84.34,0.65,0.72,0.05,0.31,0.23,0.81,1779835404,261,37.52
2026-05-22 15:49:17,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,48.4,68.3,10.9,71.72,estavel,estavel,estavel,72.9,alerta,17.1,moderada,27.0,ensolarado,82,4346,85.5,boa,NAO,459775172,457877256,334360,97057,1.74,6.09,38.17,61.19,17.54,56.3,83.52,88.32,31.14,25.93,12.22,11.69,35.97,82.03,72.07,53.23,0.38,0.43,0.21,0.43,0.07,0.15,1779475757,375,54.99
2026-05-27 02:45:52,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,16.2,73.8,81.0,66.56,estavel,estavel,alerta,89.8,critica,0.2,ruim,32.98,ensolarado,93,3234,88.3,boa,SIM,183405358,434059796,62546,49768,1.53,9.07,52.68,124.93,29.64,28.88,51.05,16.4,35.41,54.98,85.87,62.43,35.04,77.26,79.47,81.55,0.62,0.57,0.98,0.97,0.54,0.35,1779860752,454,54.01
2026-05-28 17:34:36,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,75.8,59.4,21.8,73.55,alerta,estavel,estavel,47.0,normal,43.0,excelente,26.0,nublado,63,2728,78.4,boa,NAO,510244563,284512289,382306,123195,0.88,7.97,46.02,118.15,81.74,44.53,66.41,41.2,66.24,88.11,97.24,48.7,27.28,54.58,43.19,67.63,0.63,0.56,0.22,0.84,0.36,0.24,1780000476,425,42.63
2026-05-27 14:13:36,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,51.2,51.6,83.4,71.2,estavel,estavel,alerta,54.9,normal,35.1,boa,33.87,ensolarado,79,2993,94.8,boa,NAO,421436501,139756893,353163,108050,2.87,2.99,41.92,149.71,60.03,81.93,85.58,34.89,60.22,50.15,38.75,52.14,28.51,23.36,26.98,68.96,0.25,0.97,0.93,0.68,0.48,0.45,1779902016,74,15.87
2026-05-27 06:53:08,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,34.1,72.7,83.2,73.91,estavel,estavel,alerta,41.6,normal,48.4,excelente,15.69,nublado,58,2473,54.3,ruim,NAO,589467519,64389602,346534,257735,0.76,9.01,49.18,133.03,12.66,87.81,91.14,41.26,40.53,79.63,82.31,45.46,83.42,16.02,34.38,47.6,0.0,0.7,0.38,0.01,0.77,0.29,1779875588,263,52.96
2026-05-26 00:11:08,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,44.6,23.6,83.8,72.36,estavel,estavel,alerta,67.1,normal,22.9,moderada,20.32,chuvoso,80,3732,85.8,boa,NAO,503257121,440002739,294878,94710,1.96,1.72,19.85,82.54,10.66,25.65,93.05,96.49,14.28,43.4,24.79,57.16,90.08,84.21,80.41,96.13,0.87,0.56,0.83,0.61,0.05,0.35,1779765068,259,38.51
2026-05-23 00:39:03,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,97.9,58.9,57.8,65.3,critico,estavel,estavel,61.2,normal,28.8,boa,28.69,ensolarado,63,2488,84.0,boa,NAO,561138202,483519559,231429,196948,1.24,3.14,54.92,125.64,72.46,49.62,57.5,72.49,11.52,97.79,53.59,54.7,32.42,33.98,40.7,73.14,0.9,0.71,0.35,0.68,0.99,0.1,1779507543,334,25.14
2026-05-23 12:04:53,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,72.3,76.5,69.0,62.26,alerta,alerta,estavel,79.4,alerta,10.6,moderada,20.16,chuvoso,61,1968,65.7,moderada,NAO,200632296,265195898,252561,348788,0.83,7.58,65.15,199.92,36.7,72.97,25.27,15.88,17.04,57.05,23.93,59.59,96.31,85.12,40.06,61.21,0.33,0.91,0.46,0.32,0.45,0.37,1779548693,313,35.02
2026-05-22 09:04:28,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,39.2,65.6,88.4,71.57,estavel,estavel,alerta,51.7,normal,38.3,boa,30.26,ensolarado,72,4378,47.2,ruim,NAO,162933262,183887656,339966,150103,1.62,4.71,41.13,93.97,86.26,63.79,91.23,34.31,91.04,30.02,83.83,94.71,37.96,35.94,77.39,54.43,0.23,0.17,0.39,0.34,0.52,0.1,1779451468,301,58.7
2026-05-25 20:38:56,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,65.7,62.7,76.6,72.55,estavel,estavel,estavel,36.1,normal,53.9,excelente,14.49,parcialmente nublado,72,1973,94.0,boa,NAO,446430398,390910008,219674,123321,0.44,6.33,47.33,60.1,10.91,13.92,34.7,69.25,81.23,88.01,10.68,33.85,93.15,40.26,56.94,40.05,0.65,0.98,0.1,0.75,0.21,0.53,1779752336,98,21.31
2026-05-26 01:03:10,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,73.7,68.6,48.7,61.5,alerta,estavel,estavel,93.9,critica,-3.9,ruim,33.31,ensolarado,61,4297,86.4,boa,SIM,633300094,50226732,242321,351061,1.67,9.53,61.17,174.19,10.29,81.07,77.11,48.77,66.5,29.6,14.41,14.86,84.76,27.97,91.45,27.73,0.27,0.61,0.93,0.42,0.81,0.73,1779768190,315,16.92
2026-05-27 00:00:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,97.4,74.9,61.7,53.3,critico,moderada,estavel,51.6,normal,38.4,excelente,25.9,ensolarado,67,3412,93.8,boa,NAO,662114288,37885429,337206,338596,0.83,3.49,46.56,138.64,42.71,96.83,27.67,53.15,92.03,92.86,73.33,30.07,36.35,96.91,59.27,83.58,0.3,0.1,0.91,0.77,0.25,0.38,1779850800,465,28.55
2026-05-27 00:30:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,93.1,75.2,65.9,52.73,critico,moderada,estavel,56.3,normal,33.7,excelente,32.37,chuvoso,53,2807,59.1,regular,NAO,476813907,30443517,351047,328764,0.25,2.97,53.15,100.79,95.79,54.94,88.52,40.07,28.75,29.39,79.55,58.85,28.97,29.31,82.55,50.33,0.4,0.77,0.74,0.2,0.84,0.39,1779852600,523,23.78
2026-05-27 01:00:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,82.3,93.8,75.5,47.67,alerta,alerta,estavel,72.1,normal,17.9,boa,32.15,nublado,51,2884,56.4,regular,NAO,361579071,48613405,325267,189919,1.11,5.29,25.55,90.39,21.34,92.44,77.93,36.74,69.62,93.48,23.9,56.02,29.27,35.98,41.19,76.11,0.94,0.57,0.33,0.54,0.19,0.91,1779854400,588,17.76
2026-05-27 01:30:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,63.1,48.6,42.5,57.72,estavel,estavel,estavel,81.0,alerta,9.0,moderada,22.97,ensolarado,85,1960,74.7,regular,NAO,616445920,31293735,251275,383389,2.05,2.32,47.6,117.16,70.62,75.1,96.92,66.03,98.53,78.25,34.76,38.65,76.95,74.3,50.96,31.33,0.72,0.26,0.84,0.81,0.33,0.99,1779856200,174,35.06
2026-05-27 02:00:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,88.6,63.1,61.7,52.48,alerta,estavel,estavel,69.0,normal,21.0,boa,24.98,chuvoso,35,2875,75.4,regular,NAO,366286100,44924732,518228,257018,1.11,3.2,29.05,115.98,94.35,44.54,63.93,19.55,20.49,33.04,25.85,36.35,67.31,69.02,25.84,89.24,0.82,0.28,0.41,0.88,0.84,0.51,1779858000,473,30.02
2026-05-27 02:30:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,95.7,93.3,20.2,48.78,critico,alerta,estavel,68.3,normal,21.7,boa,24.35,chuvoso,64,3475,67.5,regular,NAO,202993253,31030550,566402,390850,0.21,6.13,59.34,102.54,37.01,86.18,29.38,62.72,88.3,60.75,73.13,45.98,23.32,85.68,24.69,90.98,0.13,0.94,0.97,0.03,0.19,0.03,1779859800,546,34.63
2026-05-27 03:00:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,48.4,73.7,62.8,62.5,estavel,moderada,estavel,54.5,normal,35.5,excelente,27.29,chuvoso,88,3094,54.1,regular,NAO,779784682,94802767,205349,367222,0.72,4.0,40.31,112.95,41.26,51.23,61.36,16.49,85.96,81.53,51.95,47.91,52.66,81.05,69.28,37.14,0.44,0.42,0.37,0.92,0.06,0.22,1779861600,229,18.05
2026-05-27 03:30:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,49.3,84.9,37.7,57.22,estavel,moderada,estavel,73.2,normal,16.8,boa,32.95,nublado,43,3480,92.1,boa,NAO,237736157,54370466,417585,477553,2.22,7.49,59.2,163.2,41.94,51.89,72.97,52.21,26.34,58.24,56.97,79.69,70.33,90.16,46.55,54.4,0.66,0.89,0.34,0.74,0.68,0.77,1779863400,417,15.18
2026-05-27 04:00:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,55.7,54.3,75.9,57.72,estavel,estavel,estavel,76.8,alerta,13.2,moderada,28.36,ensolarado,63,3025,65.1,regular,NAO,102715146,94754102,492961,231115,2.87,4.56,38.94,93.72,86.82,84.38,71.36,38.06,50.07,90.81,91.67,47.99,49.17,86.8,73.61,98.91,0.66,0.29,0.1,0.97,0.11,0.63,1779865200,382,30.18
2026-05-27 04:30:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,48.0,83.6,70.4,53.61,estavel,moderada,estavel,82.9,alerta,7.1,moderada,25.25,chuvoso,48,1957,43.5,ruim,SIM,86671092,41633724,508080,176680,2.91,3.57,36.12,144.17,78.14,53.18,80.17,24.03,23.03,51.9,21.64,98.01,75.38,43.44,42.63,79.24,0.08,0.43,0.44,0.88,0.3,0.85,1779867000,172,13.02
2026-05-27 05:00:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,85.5,93.8,58.5,51.83,alerta,alerta,estavel,56.3,normal,33.7,excelente,31.73,nublado,69,1822,56.0,regular,NAO,188172728,43614975,274705,422073,2.0,8.58,52.79,114.65,29.41,63.28,73.76,57.84,21.23,37.66,34.6,53.85,95.1,31.7,87.74,98.5,0.3,0.96,0.8,0.64,0.1,0.08,1779868800,221,15.91
