timestamp,hostname,empresa_id,servidor_id,mac_address,ip,cpu,ram,disco,health_score,status_cpu,status_ram,status_disco,temp_max_cpu,status_temperatura,margem_termica,status_margem,temperatura_ambiente,clima,umidade,fan_principal_rpm,indice_resfriamento,status_resfriamento,throttling,bytes_recv,bytes_sent,pack_recv,pack_sent,packet_loss_internet,latency_min_ms,latency_avg_ms,latency_max_ms,lat_adsb_rastreamento,lat_rastreamento_correlacao,lat_correlacao_rotas,lat_rotas_api,lat_api_bd,lat_bd_sync,rastreamento_mbps,rotas_mbps,correlacao_mbps,api_gateway_mbps,bd_mbps,sync_service_mbps,rastreamento_loss,correlacao_loss,rotas_loss,api_loss,bd_loss,sync_loss,opensky_timestamp,total_aeronaves,avg_adsb_update_seconds,label_24h,label_3d,label_7d
2026-05-24 01:36:59,Server-5,4,8,f4:e4:7f:cf:a4:93,192.168.145.134,33.5,80.6,62.7,41.07,estavel,alerta,estavel,90.9,alta,4.1,boa,20.88,chuva forte,62,1524,85.6,moderada,SIM,455375616,518000293,716380,599275,0.47,27,70.0,200,67.76,64.12,48.25,66.81,77.65,29.18,7.14,11.88,25.33,3.09,7.96,19.57,2.66,0.47,2.86,2.78,1.31,2.55,1970-01-01 00:00:01.700654277,104,11.77,01:36,24/05 01h,24/05
2026-05-24 01:37:59,Server-5,2,1,32:b4:eb:11:75:3e,192.168.215.91,14.2,18.0,32.5,78.43,estavel,estavel,estavel,67.7,normal,27.3,ruim,16.8,chuva leve,76,3088,97.0,boa,SIM,631936997,432239864,744883,279566,2.74,6,78.8,176,89.52,78.72,29.83,85.56,61.77,34.2,31.13,6.72,14.41,9.27,21.86,35.73,0.86,2.45,0.78,1.11,2.73,2.08,1970-01-01 00:00:01.763823469,353,54.48,01:37,24/05 01h,24/05
2026-05-24 01:38:59,Server-5,3,9,7a:bb:a3:67:f8:fd,192.168.244.129,81.1,80.0,30.9,36.0,alerta,alerta,estavel,61.6,alta,33.4,ruim,33.3,chuva forte,37,2803,83.4,ruim,NAO,167964393,472107184,517510,476084,2.32,24,35.4,122,96.56,24.86,13.54,85.34,23.94,14.32,7.06,37.16,7.67,33.32,25.1,4.69,2.87,1.32,2.84,0.34,1.5,1.2,1970-01-01 00:00:01.732057162,339,56.97,01:38,24/05 01h,24/05
2026-05-24 01:39:59,Server-9,5,5,be:3a:03:f2:23:64,192.168.244.128,6.8,58.8,50.5,61.3,estavel,estavel,estavel,59.7,critica,35.3,boa,15.48,céu limpo,63,2936,96.3,excelente,NAO,335361158,250909065,586022,809342,0.36,21,39.3,102,12.39,54.59,65.94,28.71,64.85,51.21,6.93,5.16,7.23,42.88,38.04,47.51,0.1,1.08,0.5,1.04,2.94,1.19,1970-01-01 00:00:01.708994372,389,56.74,01:39,24/05 01h,24/05
2026-05-24 01:40:59,Server-8,3,16,d4:90:9f:66:82:24,192.168.32.113,99.2,60.8,97.4,14.2,critico,estavel,critico,81.8,normal,13.2,ruim,19.12,chuva leve,61,2075,97.5,boa,SIM,303240467,828659709,803720,872823,2.77,14,36.3,113,17.68,87.8,22.32,65.7,22.17,51.68,18.86,28.4,5.33,2.57,27.23,12.64,0.0,1.93,1.7,0.7,2.54,0.1,1970-01-01 00:00:01.791157399,24,20.64,01:40,24/05 01h,24/05
2026-05-24 01:41:59,Server-9,5,20,30:5a:2d:4e:07:6a,192.168.13.209,7.9,15.9,91.6,61.53,estavel,estavel,alerta,56.4,normal,38.6,ruim,31.93,chuva leve,63,2016,69.1,ruim,SIM,265176459,558542095,128050,461490,2.92,19,42.7,102,96.07,76.83,55.54,99.89,54.37,76.05,47.54,12.88,12.56,5.73,47.36,45.0,1.73,1.6,0.24,2.55,2.98,1.82,1970-01-01 00:00:01.755893892,264,42.04,01:41,24/05 01h,24/05
2026-05-24 01:42:59,Server-2,3,16,ce:d5:7c:dd:a5:3b,192.168.207.34,59.4,96.5,72.3,23.93,estavel,critico,estavel,68.2,normal,26.8,ruim,29.69,chuva forte,85,2234,42.0,ruim,NAO,881126336,130459527,896024,747265,1.94,6,68.0,150,12.48,29.63,97.04,22.37,63.56,84.42,38.69,44.26,46.05,12.06,5.72,4.37,1.1,2.88,0.45,1.44,0.31,0.46,1970-01-01 00:00:01.767775381,21,12.93,01:42,24/05 01h,24/05
2026-05-24 01:43:59,Server-10,5,1,76:2e:69:5e:fe:b3,192.168.71.196,8.2,46.9,42.3,67.53,estavel,estavel,estavel,90.6,critica,4.4,boa,33.49,céu limpo,83,3384,55.4,moderada,NAO,418544839,800096390,268367,826218,4.36,8,21.3,116,50.69,89.37,38.3,37.58,44.91,55.48,25.51,24.13,7.38,17.26,33.52,29.66,0.08,0.42,0.26,2.84,1.75,1.4,1970-01-01 00:00:01.721795434,36,5.34,01:43,24/05 01h,24/05
2026-05-24 01:44:59,Server-4,2,6,7b:e5:6d:48:0b:8f,192.168.63.133,17.8,17.5,46.1,72.87,estavel,estavel,estavel,54.1,critica,40.9,ruim,24.37,céu limpo,65,2023,79.7,excelente,NAO,446089632,465057842,147662,817654,4.23,26,20.3,91,31.4,31.15,54.09,65.7,21.93,49.24,40.44,19.18,36.38,28.58,4.45,9.84,2.26,1.08,0.21,1.12,1.68,0.55,1970-01-01 00:00:01.763030542,197,47.43,01:44,24/05 01h,24/05
2026-05-24 01:45:59,Server-6,4,15,ae:5a:ca:50:f6:ca,192.168.20.103,20.5,63.4,49.5,55.53,estavel,estavel,estavel,76.2,critica,18.8,boa,18.54,céu limpo,74,4082,45.9,boa,SIM,312279864,234017506,398054,182585,4.01,5,53.2,123,87.25,93.07,16.54,21.35,57.39,61.18,10.43,38.04,37.73,34.67,7.66,33.88,2.55,2.29,1.21,2.81,1.71,1.22,1970-01-01 00:00:01.794939512,498,52.83,01:45,24/05 01h,24/05
2026-05-24 01:46:59,Server-8,1,13,72:ba:ce:c8:bb:8b,192.168.11.55,17.1,18.3,98.8,55.27,estavel,estavel,critico,67.2,normal,27.8,boa,16.84,nublado,98,2087,78.5,excelente,SIM,368517375,873914774,763685,863066,1.89,15,32.5,178,82.45,31.37,90.97,71.88,37.07,79.85,29.33,33.55,1.45,6.26,22.56,44.17,2.87,1.47,1.08,2.0,2.45,0.05,1970-01-01 00:00:01.737246350,418,33.0,01:46,24/05 01h,24/05
2026-05-24 01:47:59,Server-1,1,13,54:6e:51:b0:60:c9,192.168.152.111,32.5,39.5,48.0,60.0,estavel,estavel,estavel,35.5,critica,59.5,excelente,22.85,nublado,63,2716,68.8,excelente,SIM,704567254,648723302,417565,378958,3.62,8,30.1,184,83.37,21.53,82.38,42.64,12.36,85.94,19.99,22.78,5.6,10.22,38.61,24.91,0.26,1.35,1.1,2.84,2.43,1.41,1970-01-01 00:00:01.797896862,51,19.69,01:47,24/05 01h,24/05
2026-05-24 01:48:59,Server-3,5,5,e3:dd:ec:19:0c:07,192.168.214.115,22.3,19.1,92.2,55.47,estavel,estavel,alerta,66.4,alta,28.6,boa,24.26,chuva leve,63,2505,93.1,ruim,SIM,125644905,504736888,874192,796883,4.17,29,72.9,94,45.24,93.96,95.27,26.3,95.37,60.01,41.84,38.16,41.12,39.21,28.52,25.91,2.6,0.9,0.65,1.65,2.59,2.76,1970-01-01 00:00:01.728789916,286,45.68,01:48,24/05 01h,24/05
2026-05-24 01:49:59,Server-5,4,9,34:41:d7:70:04:86,192.168.47.208,91.2,83.8,48.8,25.4,critico,alerta,estavel,45.2,alta,49.8,ruim,34.19,céu limpo,43,1543,92.7,boa,NAO,493112635,633059115,467781,559753,2.49,16,32.9,89,67.65,63.89,29.83,24.2,61.96,91.5,47.11,47.12,17.05,32.98,17.58,44.33,0.09,1.55,0.94,1.49,1.67,0.05,1970-01-01 00:00:01.783167202,31,46.25,01:49,24/05 01h,24/05
2026-05-24 01:50:59,Server-9,4,15,77:af:59:58:ce:1d,192.168.87.107,68.1,93.6,83.3,18.33,estavel,critico,alerta,91.9,alta,3.1,boa,21.96,nublado,94,2252,74.6,excelente,SIM,662400574,726503696,481606,755873,1.31,22,39.3,115,25.84,73.94,37.07,97.23,85.46,84.58,45.2,34.3,24.57,39.93,29.16,17.74,0.15,1.96,2.38,2.6,1.77,1.26,1970-01-01 00:00:01.768477282,222,7.52,01:50,24/05 01h,24/05
2026-05-24 01:51:59,Server-9,1,8,61:5a:ab:39:b5:5d,192.168.0.154,74.2,33.2,21.8,56.93,alerta,estavel,estavel,52.2,normal,42.8,boa,23.68,chuva forte,55,2823,89.5,boa,NAO,459349567,849737832,584862,423962,2.14,12,36.0,130,91.69,95.53,73.58,76.05,37.45,18.67,4.23,36.59,48.45,28.92,24.0,22.47,0.4,1.17,0.4,2.55,2.42,1.09,1970-01-01 00:00:01.719385740,192,43.02,01:51,24/05 01h,24/05
2026-05-24 01:52:59,Server-8,2,11,78:25:f3:60:94:71,192.168.235.184,25.2,94.5,37.2,47.7,estavel,critico,estavel,76.3,critica,18.7,ruim,33.95,chuva forte,48,3991,42.8,ruim,SIM,714230759,224146978,444287,872451,4.76,20,74.8,192,40.98,60.68,21.11,71.9,67.42,57.83,7.39,14.69,41.69,40.8,5.35,13.94,2.8,1.67,1.08,1.28,0.44,2.84,1970-01-01 00:00:01.702135518,307,34.58,01:52,24/05 01h,24/05
2026-05-24 01:53:59,Server-1,4,4,bd:4d:36:5c:76:3d,192.168.1.162,52.6,57.0,55.9,44.83,estavel,estavel,estavel,68.1,normal,26.9,boa,21.95,céu limpo,86,1555,87.3,excelente,SIM,741571412,362747820,484454,237200,1.98,16,23.6,147,29.85,74.91,28.16,56.93,15.49,80.21,19.88,47.53,31.28,32.51,37.57,10.05,1.87,0.04,0.67,0.63,0.37,2.73,1970-01-01 00:00:01.774713340,494,40.93,01:53,24/05 01h,24/05
2026-05-24 01:54:59,Server-3,2,13,aa:c2:a3:d8:60:cf,192.168.112.98,8.3,42.2,69.2,60.1,estavel,estavel,estavel,93.7,normal,1.3,ruim,31.35,nublado,76,4108,94.4,excelente,NAO,886001664,121748672,120059,205985,4.36,24,37.4,140,19.93,56.48,10.06,13.71,98.27,32.87,17.33,40.7,3.92,31.08,22.09,30.94,1.32,1.87,2.01,2.28,1.08,2.55,1970-01-01 00:00:01.750449604,105,2.76,01:54,24/05 01h,24/05
2026-05-24 01:55:59,Server-2,4,14,02:bb:28:00:01:49,192.168.244.188,9.5,66.8,27.4,65.43,estavel,estavel,estavel,63.9,alta,31.1,excelente,32.29,nublado,79,3181,64.2,boa,NAO,471428663,484200730,606819,460956,1.46,25,51.8,145,63.1,76.71,76.61,66.02,62.41,16.36,17.22,48.32,19.62,28.37,40.73,49.9,1.31,2.81,2.17,0.91,2.26,1.69,1970-01-01 00:00:01.728346929,146,25.98,01:55,24/05 01h,24/05
2026-05-24 01:56:59,Server-7,3,9,eb:ad:9f:4d:7e:88,192.168.159.72,98.5,28.8,95.6,25.7,critico,estavel,critico,72.9,normal,22.1,ruim,18.46,nublado,68,2921,87.0,ruim,NAO,466782855,408405672,679351,813572,3.39,23,37.9,132,79.51,54.6,36.89,87.54,67.34,57.64,24.79,11.93,22.18,11.6,19.26,19.12,0.54,0.42,2.35,2.85,0.7,1.12,1970-01-01 00:00:01.715833202,125,21.74,01:56,24/05 01h,24/05
2026-05-24 01:57:59,Server-10,3,18,5a:1c:4c:77:ef:97,192.168.87.244,81.3,53.4,83.3,27.33,alerta,estavel,alerta,90.6,normal,4.4,ruim,28.27,nublado,44,3557,81.3,boa,NAO,750610940,179419809,364236,471055,4.68,28,32.3,126,93.82,89.01,17.34,25.05,77.03,58.94,18.99,22.7,40.33,11.18,25.91,19.15,2.22,1.33,0.39,1.65,2.18,0.67,1970-01-01 00:00:01.785533164,111,6.11,01:57,24/05 01h,24/05
2026-05-24 01:58:59,Server-6,3,11,62:3d:d4:b5:60:63,192.168.253.104,81.2,11.0,77.3,43.5,alerta,estavel,estavel,62.7,critica,32.3,boa,28.25,chuva forte,73,1673,96.9,excelente,SIM,152745050,158124155,831221,734839,3.94,25,62.8,134,16.57,91.74,54.85,98.14,90.22,81.98,26.71,26.12,35.18,21.68,14.84,47.21,2.97,2.11,1.92,2.69,0.17,0.46,1970-01-01 00:00:01.780308721,363,34.04,01:58,24/05 01h,24/05
2026-05-24 01:59:59,Server-3,3,1,fe:ae:9b:04:ff:c8,192.168.89.177,56.5,48.3,96.0,33.07,estavel,estavel,critico,56.2,normal,38.8,ruim,25.71,chuva leve,45,1535,96.4,ruim,NAO,432553791,357649910,522679,450116,3.43,11,35.0,127,63.72,26.54,78.84,62.76,73.07,60.21,43.46,37.5,5.45,39.84,28.8,9.22,1.35,2.56,2.19,1.3,2.92,2.23,1970-01-01 00:00:01.722654101,178,28.3,01:59,24/05 01h,24/05
2026-05-24 02:00:59,Server-4,2,14,a2:ed:66:cf:8f:f8,192.168.117.254,37.5,78.3,92.1,30.7,estavel,alerta,alerta,74.4,normal,20.6,boa,24.41,chuva forte,60,3627,58.3,ruim,NAO,371563517,895270120,667389,793515,3.24,28,62.0,123,95.67,54.08,12.61,45.68,43.05,22.57,41.09,39.95,10.59,46.21,5.34,2.15,0.88,1.14,1.71,1.14,0.55,1.63,1970-01-01 00:00:01.749634682,69,45.19,02:00,24/05 02h,24/05
2026-05-24 02:01:59,Server-5,5,4,22:02:24:48:56:c8,192.168.254.75,68.6,26.4,69.3,45.23,estavel,estavel,estavel,73.0,normal,22.0,excelente,33.13,chuva forte,44,3228,49.1,excelente,SIM,132103810,542698018,440118,547825,3.57,29,30.4,170,11.69,65.18,24.6,27.02,31.49,30.82,14.02,4.69,36.32,45.13,46.42,12.7,0.77,1.56,0.26,1.76,1.36,1.81,1970-01-01 00:00:01.743246633,355,52.99,02:01,24/05 02h,24/05
2026-05-24 02:02:59,Server-10,1,1,1d:18:de:7b:2d:49,192.168.107.35,29.3,46.8,63.7,53.4,estavel,estavel,estavel,67.4,normal,27.6,boa,32.41,nublado,69,2011,54.2,boa,SIM,838804051,744928243,297003,754568,2.85,30,37.9,154,96.21,90.15,73.81,36.91,13.01,69.67,8.55,32.86,24.11,47.42,28.44,28.45,0.29,0.6,1.19,0.3,1.46,0.08,1970-01-01 00:00:01.717687521,272,48.63,02:02,24/05 02h,24/05
2026-05-24 02:03:59,Server-4,5,9,d5:fe:c7:42:9a:8d,192.168.208.141,47.4,85.0,44.3,41.1,estavel,alerta,estavel,81.2,critica,13.8,boa,30.07,chuva forte,85,2371,43.8,ruim,SIM,838159174,555184707,392061,470341,4.27,7,48.3,118,93.23,85.39,30.17,40.71,37.98,45.81,2.9,1.39,23.46,27.97,13.13,39.77,0.81,1.76,2.78,2.23,1.31,2.77,1970-01-01 00:00:01.708402602,200,18.01,02:03,24/05 02h,24/05
2026-05-24 02:04:59,Server-8,2,3,7b:64:6c:59:70:f2,192.168.153.253,50.1,42.3,94.0,37.87,estavel,estavel,alerta,69.1,normal,25.9,boa,30.05,nublado,60,3267,83.9,moderada,NAO,483190676,767793983,695612,772166,1.1,20,47.8,126,60.54,76.51,42.55,37.27,71.0,68.76,2.52,42.86,48.36,15.49,22.76,43.29,1.05,0.9,0.36,1.92,2.16,2.07,1970-01-01 00:00:01.780105933,195,26.07,02:04,24/05 02h,24/05
2026-05-24 02:05:59,Server-3,4,13,f4:63:ab:75:91:d0,192.168.54.225,47.5,60.4,42.9,49.73,estavel,estavel,estavel,68.5,critica,26.5,ruim,26.71,nublado,39,1676,91.0,boa,SIM,365129042,841151424,855225,806933,0.34,23,45.1,114,64.24,95.61,37.89,37.0,86.4,29.21,1.61,39.44,6.55,7.15,12.22,38.76,1.69,2.32,1.99,2.09,0.26,0.91,1970-01-01 00:00:01.797723778,158,41.21,02:05,24/05 02h,24/05
2026-05-24 02:06:59,Server-1,1,16,17:ba:7d:33:51:a0,192.168.225.104,57.1,88.1,38.0,38.93,estavel,alerta,estavel,58.7,alta,36.3,excelente,17.07,chuva forte,46,3027,72.6,excelente,SIM,803243711,667292107,542802,337383,1.08,13,70.2,88,87.95,11.68,22.27,51.15,69.31,65.06,48.26,48.94,5.1,48.71,44.32,29.14,2.11,0.79,1.32,0.95,0.51,1.22,1970-01-01 00:00:01.768094017,371,10.43,02:06,24/05 02h,24/05
2026-05-24 02:07:59,Server-4,5,20,80:da:07:ba:a0:db,192.168.199.199,64.2,92.4,43.9,33.17,estavel,critico,estavel,80.2,alta,14.8,ruim,34.01,nublado,66,2131,60.4,ruim,NAO,192609663,125611415,557499,331844,4.72,21,48.3,125,77.19,40.76,85.69,17.14,97.17,38.51,42.67,48.7,10.34,2.99,26.97,23.69,0.66,1.23,2.39,2.08,2.2,2.45,1970-01-01 00:00:01.793919774,397,25.74,02:07,24/05 02h,24/05
2026-05-24 02:08:59,Server-6,4,18,5e:66:48:a8:96:c8,192.168.198.142,85.7,75.9,73.5,21.63,alerta,alerta,estavel,85.8,normal,9.2,ruim,21.39,céu limpo,44,3829,95.2,excelente,SIM,477086862,771605590,574994,604127,1.62,9,20.4,191,11.01,32.62,17.23,92.9,92.82,63.92,15.84,8.76,39.1,2.86,8.94,31.26,2.17,2.51,0.68,0.96,2.82,2.48,1970-01-01 00:00:01.728952904,172,59.97,02:08,24/05 02h,24/05
2026-05-24 02:09:59,Server-5,4,6,3e:80:59:27:df:d5,192.168.242.194,84.3,36.0,51.2,42.83,alerta,estavel,estavel,71.5,alta,23.5,excelente,27.46,nublado,66,3347,46.7,boa,NAO,300589529,806695922,840179,607043,4.81,5,67.1,190,89.5,88.61,68.16,46.88,72.02,96.05,5.5,11.05,40.21,32.08,27.33,18.24,1.83,2.38,1.33,2.12,0.36,2.32,1970-01-01 00:00:01.785273633,451,28.29,02:09,24/05 02h,24/05
2026-05-24 02:10:59,Server-8,1,18,98:d8:1b:bf:54:0d,192.168.215.24,9.8,68.3,28.9,64.33,estavel,estavel,estavel,44.7,critica,50.3,boa,19.56,céu limpo,66,1782,99.3,excelente,NAO,605594403,417261123,464999,695046,3.96,13,75.8,90,13.18,53.86,45.17,95.86,74.57,63.26,37.77,37.31,26.76,30.97,37.29,18.45,2.05,0.25,1.43,1.73,1.1,2.9,1970-01-01 00:00:01.790744092,292,59.75,02:10,24/05 02h,24/05
2026-05-24 02:11:59,Server-4,2,13,4f:3b:57:8d:05:75,192.168.100.69,39.2,63.3,42.7,51.6,estavel,estavel,estavel,81.0,normal,14.0,boa,22.43,chuva forte,46,3834,87.0,excelente,NAO,230488594,170608704,650103,558886,4.02,20,23.0,186,98.6,42.32,66.28,77.11,30.61,86.86,28.63,21.38,39.33,15.98,26.99,46.28,2.49,2.44,1.6,2.94,0.56,1.31,1970-01-01 00:00:01.799931194,126,43.42,02:11,24/05 02h,24/05
2026-05-24 02:12:59,Server-4,4,18,04:87:4d:9f:70:22,192.168.46.96,41.4,26.1,22.8,69.9,estavel,estavel,estavel,44.1,alta,50.9,boa,30.28,chuva forte,72,2480,79.7,excelente,SIM,652829657,727884755,186253,111345,2.05,29,66.3,166,34.23,51.5,60.32,39.42,68.65,17.27,20.03,26.66,15.23,42.21,48.78,18.46,2.58,1.53,0.65,2.36,0.99,0.27,1970-01-01 00:00:01.714738066,362,7.72,02:12,24/05 02h,24/05
2026-05-24 02:13:59,Server-10,4,19,26:7e:9d:62:7f:9e,192.168.52.32,31.5,91.6,86.7,30.07,estavel,critico,alerta,35.0,alta,60.0,ruim,22.15,nublado,93,3770,61.7,boa,NAO,327721019,482966146,609237,564990,1.05,14,47.1,194,79.15,18.26,36.47,39.05,26.04,77.07,47.51,1.33,27.41,8.05,27.62,45.16,2.59,1.61,2.49,2.06,0.37,0.93,1970-01-01 00:00:01.763235317,260,4.74,02:13,24/05 02h,24/05
2026-05-24 02:14:59,Server-5,5,13,a5:c3:7e:c1:80:6a,192.168.34.12,9.3,57.6,28.2,68.3,estavel,estavel,estavel,56.4,alta,38.6,boa,28.73,céu limpo,44,1742,96.5,moderada,SIM,274220305,222520078,536488,833063,2.98,13,27.9,85,91.43,75.06,59.95,69.52,21.7,41.84,47.95,9.04,32.95,20.45,14.13,24.19,2.29,2.43,1.76,0.98,0.86,2.68,1970-01-01 00:00:01.760761756,380,4.4,02:14,24/05 02h,24/05
2026-05-24 02:15:59,Server-7,4,1,64:f5:38:39:e8:4a,192.168.189.67,43.3,54.1,64.6,46.0,estavel,estavel,estavel,89.9,alta,5.1,boa,31.68,chuva leve,95,1301,47.1,boa,SIM,849223772,351876299,112883,794929,2.67,8,74.1,114,52.87,87.19,95.61,40.3,95.14,63.92,28.08,46.18,11.54,27.4,31.34,44.27,0.02,2.69,2.02,0.29,2.95,2.19,1970-01-01 00:00:01.731121492,389,14.82,02:15,24/05 02h,24/05
2026-05-24 02:16:59,Server-3,2,5,9e:7e:09:e1:57:92,192.168.154.202,73.5,41.6,89.7,31.73,alerta,estavel,alerta,71.2,alta,23.8,ruim,18.27,nublado,35,2608,60.6,ruim,SIM,658476408,257182760,290586,280801,2.29,20,27.8,180,61.25,19.59,35.17,80.43,70.34,22.37,8.8,23.3,28.62,37.11,3.35,29.41,2.61,1.74,0.69,2.61,1.95,0.5,1970-01-01 00:00:01.760967289,303,7.11,02:16,24/05 02h,24/05
2026-05-24 02:17:59,Server-9,2,5,1e:f9:5a:ab:24:df,192.168.206.178,94.6,37.7,58.6,36.37,critico,estavel,estavel,45.2,normal,49.8,boa,17.68,céu limpo,72,3886,55.4,ruim,NAO,881352248,476251950,503998,133056,4.55,11,64.0,134,26.87,56.99,41.56,44.33,56.16,47.64,48.1,19.92,7.91,16.3,14.36,47.98,2.94,0.41,2.15,2.96,2.17,0.46,1970-01-01 00:00:01.708349722,241,49.81,02:17,24/05 02h,24/05
2026-05-24 02:18:59,Server-6,2,8,bc:bd:eb:7d:78:51,192.168.87.138,7.5,27.0,47.2,72.77,estavel,estavel,estavel,90.6,alta,4.4,boa,32.06,chuva leve,33,1291,45.8,ruim,SIM,584081970,450761203,495434,165882,0.99,9,64.2,159,66.78,88.61,61.04,94.88,19.41,25.25,25.18,11.21,17.54,42.27,35.6,30.54,0.79,0.32,0.12,2.74,2.9,1.95,1970-01-01 00:00:01.760537431,234,17.3,02:18,24/05 02h,24/05
2026-05-24 02:19:59,Server-4,1,19,a4:d0:43:2f:0c:46,192.168.159.164,7.6,11.3,98.4,60.9,estavel,estavel,critico,37.5,critica,57.5,excelente,20.79,nublado,69,2898,69.5,boa,SIM,434077992,409969645,316363,663485,0.35,9,62.8,146,54.39,85.92,54.19,67.92,12.92,25.41,48.04,24.65,29.02,12.37,27.68,29.02,1.16,1.39,1.44,1.24,2.36,1.87,1970-01-01 00:00:01.701904281,70,19.59,02:19,24/05 02h,24/05
2026-05-24 02:20:59,Server-5,3,2,8c:f7:96:84:bf:c6,192.168.168.74,62.1,74.4,58.8,34.9,estavel,estavel,estavel,62.5,alta,32.5,excelente,33.33,nublado,83,2151,66.0,excelente,SIM,787534232,304855437,668668,446706,3.05,5,78.0,145,96.94,93.17,36.77,60.4,22.24,58.89,34.94,16.06,13.66,45.5,39.25,32.14,1.84,0.15,1.81,1.83,0.3,1.54,1970-01-01 00:00:01.739612930,346,18.46,02:20,24/05 02h,24/05
2026-05-24 02:21:59,Server-7,3,16,7b:b2:a7:8e:b9:e4,192.168.18.90,76.0,34.6,91.9,32.5,alerta,estavel,alerta,37.1,alta,57.9,excelente,27.26,nublado,79,4441,91.0,excelente,NAO,137505745,689044656,776005,680846,2.27,25,59.4,109,64.56,91.08,77.19,44.44,62.57,66.24,32.13,24.91,24.56,18.79,13.56,28.19,0.67,0.56,2.06,2.63,0.45,1.66,1970-01-01 00:00:01.762940871,147,26.4,02:21,24/05 02h,24/05
2026-05-24 02:22:59,Server-1,5,18,80:ac:a9:72:8c:38,192.168.224.42,21.3,72.7,22.2,61.27,estavel,estavel,estavel,60.7,normal,34.3,excelente,17.68,chuva leve,85,4214,41.6,ruim,SIM,102126143,118368906,838082,724890,2.46,17,27.1,140,87.72,61.26,67.73,93.98,96.42,75.05,5.72,35.39,26.0,3.25,9.43,39.5,2.13,1.9,1.82,1.03,0.09,2.19,1970-01-01 00:00:01.763283595,153,53.52,02:22,24/05 02h,24/05
2026-05-24 02:23:59,Server-8,3,11,30:7b:cf:f0:c9:25,192.168.241.155,47.0,54.5,40.7,52.6,estavel,estavel,estavel,91.2,critica,3.8,ruim,29.76,nublado,97,1896,75.7,ruim,NAO,834656575,152599249,166987,331253,1.02,9,37.8,162,92.92,16.72,17.95,49.16,96.18,52.67,5.69,38.79,26.45,31.65,11.87,45.13,2.97,1.59,0.9,2.97,2.24,1.07,1970-01-01 00:00:01.750789675,93,52.88,02:23,24/05 02h,24/05
2026-05-24 02:24:59,Server-8,4,11,77:5a:8a:54:12:b1,192.168.105.175,88.4,33.2,23.1,51.77,alerta,estavel,estavel,68.2,critica,26.8,excelente,31.11,chuva leve,76,4085,64.1,excelente,NAO,493233702,191533062,336110,377355,3.25,24,71.2,89,99.91,27.34,63.12,86.58,40.14,53.19,43.07,19.42,43.62,47.98,28.91,42.0,0.06,1.45,2.34,2.6,1.59,1.2,1970-01-01 00:00:01.786276605,210,9.01,02:24,24/05 02h,24/05
2026-05-24 02:25:59,Server-3,5,13,6d:ac:06:d9:ad:03,192.168.201.4,14.3,86.5,29.2,56.67,estavel,alerta,estavel,35.8,alta,59.2,ruim,22.58,nublado,45,2563,58.7,moderada,SIM,855309657,532764514,579364,685308,3.91,8,63.4,155,85.59,39.32,38.88,57.9,89.51,84.25,28.65,23.08,38.45,9.14,42.49,28.55,0.86,1.78,0.92,2.61,2.33,1.12,1970-01-01 00:00:01.781071429,208,45.52,02:25,24/05 02h,24/05
2026-05-24 02:26:59,Server-4,4,3,81:ce:28:1e:85:3e,192.168.212.167,39.6,72.2,60.6,42.53,estavel,estavel,estavel,75.6,normal,19.4,excelente,19.18,chuva forte,76,4496,79.4,excelente,NAO,703115911,592320159,375446,802374,1.06,13,46.4,155,97.9,12.6,74.75,43.82,56.78,60.67,37.02,24.11,49.16,17.57,30.62,16.84,0.49,0.15,1.54,2.19,1.7,1.38,1970-01-01 00:00:01.726283451,394,11.84,02:26,24/05 02h,24/05
2026-05-24 02:27:59,Server-6,2,9,0a:1b:ca:b6:a0:c8,192.168.238.132,73.1,72.2,39.0,38.57,alerta,estavel,estavel,87.4,critica,7.6,excelente,21.74,nublado,95,1437,43.7,moderada,NAO,136811928,838338632,758895,703624,0.24,23,73.5,86,31.76,44.94,60.63,73.24,74.45,50.9,18.44,48.65,19.47,46.43,41.96,47.83,2.96,2.35,2.6,1.08,2.12,1.23,1970-01-01 00:00:01.735480364,411,1.2,02:27,24/05 02h,24/05
2026-05-24 02:28:59,Server-8,4,2,ff:61:c4:96:47:ac,192.168.171.48,25.4,28.4,94.3,50.63,estavel,estavel,alerta,67.9,alta,27.1,boa,19.34,nublado,89,2073,44.7,boa,NAO,181614826,449428864,807973,388073,4.3,11,23.9,111,14.16,76.27,81.1,43.51,56.78,81.55,47.0,3.32,15.29,25.09,5.69,49.1,2.64,1.46,0.15,2.61,1.92,0.5,1970-01-01 00:00:01.792603360,332,46.89,02:28,24/05 02h,24/05
2026-05-24 02:29:59,Server-4,4,3,41:16:ae:4e:eb:ea,192.168.183.232,14.8,80.5,31.9,57.6,estavel,alerta,estavel,54.1,critica,40.9,ruim,20.61,chuva leve,73,1862,95.6,moderada,NAO,769338754,676591375,744990,533554,2.76,7,62.3,86,51.83,25.64,87.39,14.93,65.71,90.51,48.22,48.29,10.81,10.44,48.78,3.56,1.33,2.2,2.72,2.1,0.61,0.29,1970-01-01 00:00:01.763086268,48,48.28,02:29,24/05 02h,24/05
