timestamp,cpu_percent,memory_available_gb,disk_usage_percent,swap_percent,iowait_percent,active_processes,net_bytes_sent,net_bytes_recv,latency_ms,packet_loss_percent,throughput_mbps,failed_connections,proc_adsb_cpu,proc_route_cpu,proc_db_cpu,active_flights,aircraft_connected,aircraft_broadcast_failures,routes_active,routes_without_update,adsb_update_rate,incident_count,incident_severity,recovery_time_minutes,uptime_percent,tickets_sold,passengers_impacted,delayed_flights,cancelled_flights,estimated_revenue_loss_brl,estimated_operational_cost_brl
2026-04-01 23:00:00,57.08,10.4,79.63,84.55,4.41,186,106616601,131743788,50.9,0.0,100,0,14.45,16.57,10.53,74,72,0,105,0,99.99,0,Low,0,100,12137,0,0,0,0.0,0.0
2026-04-02 00:00:00,56.27,13.51,79.64,84.6,5.17,254,182051303,170039078,58.22,0.67,152.13,5,20.66,12.21,8.24,89,87,2,117,5,97.62,0,Low,0,100,9455,577,5,1,162696.51,0.0
2026-04-02 01:00:00,44.14,13.97,79.65,84.64,5.7,231,122387472,138548680,48.34,0.33,114.22,7,15.65,11.98,8.34,68,65,1,92,1,99.54,0,Low,0,100,10188,103,1,0,29040.78,0.0
2026-04-02 02:00:00,58.92,11.72,79.68,84.73,6.98,250,94543689,112066201,62.37,0.65,100,11,20.59,14.1,10.42,77,71,1,106,3,98.01,0,Low,0,100,10485,317,2,0,45011.33,0.0
2026-04-02 03:00:00,57.2,10.76,79.71,84.84,4.47,201,216072092,286048247,58.33,0.73,210.82,9,16.06,15.15,6.71,87,85,2,117,3,98.75,0,Low,0,100,12861,766,4,0,143799.54,0.0
2026-04-02 04:00:00,52.73,12.65,79.73,84.9,4.51,219,136113744,113378624,48.59,0.02,118.19,0,17.5,10.19,6.06,90,86,0,130,0,99.94,0,Low,0,100,11682,0,0,0,0.0,0.0
2026-04-02 05:00:00,63.53,9.52,79.75,85.03,6.73,284,147548622,157820370,69.2,1.1,134.19,23,17.51,17.23,6.69,91,83,1,119,4,96.17,0,Low,0,100,12670,477,4,0,161330.61,0.0
2026-04-02 06:00:00,65.68,10.71,79.77,85.14,4.89,211,303397822,260717669,56.81,0.01,272.97,0,23.45,17.76,10.5,145,144,0,164,0,99.98,0,Low,0,100,17526,0,0,0,0.0,0.0
2026-04-02 07:00:00,62.72,10.67,79.8,85.24,5.67,251,139026623,141728960,62.17,0.6,147.91,6,22.71,15.13,8.49,134,125,3,182,2,99.37,0,Low,0,100,18043,628,3,0,107467.93,0.0
2026-04-02 08:00:00,68.34,11.58,79.84,85.33,7.19,228,235621782,328155000,70.05,0.83,291.17,17,27.31,16.36,9.88,143,138,3,197,6,97.58,0,Low,0,100,24330,1907,10,0,482512.5,0.0
2026-04-02 09:00:00,69.55,8.85,79.85,85.48,4.88,264,284828647,339337861,70.21,1.12,341.99,26,24.51,18.87,12.25,152,144,3,219,10,97.32,0,Low,0,100,26126,3275,19,3,680711.61,0.0
2026-04-02 10:00:00,61.91,12.49,79.87,85.55,6.57,271,210862440,208740804,68.86,1.19,208.09,26,20.32,16.34,7.24,122,117,1,150,9,98.67,0,Low,0,100,16263,1611,12,0,339559.32,0.0
2026-04-02 11:00:00,67.58,9.58,79.91,85.67,6.12,270,102078811,105006844,66.67,0.69,116.28,14,26.6,13.19,8.47,105,98,3,147,2,97.98,0,Low,0,100,11049,759,4,0,80972.01,0.0
2026-04-02 12:00:00,64.47,10.75,79.94,85.78,5.43,198,222653431,258137575,68.6,1.18,208.44,22,19.35,9.94,9.33,117,112,6,132,4,96.77,0,Low,0,100,12517,1057,6,0,196876.71,0.0
2026-04-02 13:00:00,52.75,12.03,79.97,85.86,5.64,185,111787649,104767641,55.46,0.54,110.87,8,18.62,13.84,6.43,110,108,1,150,4,99.39,0,Low,0,100,10087,687,6,0,250647.29,0.0
2026-04-02 14:00:00,65.32,11.47,80.0,85.95,4.49,220,167811680,206521639,60.95,0.5,157.65,2,18.97,15.26,9.19,127,124,1,157,2,99.29,0,Low,0,100,13866,424,3,0,43762.27,0.0
2026-04-02 15:00:00,53.3,12.47,80.03,86.02,6.68,225,314075929,293621009,55.61,0.36,270.4,7,14.24,11.49,6.93,115,113,0,149,3,99.04,0,Low,0,100,17879,291,2,0,95603.38,0.0
2026-04-02 16:00:00,60.11,10.29,80.05,86.13,6.46,279,202734547,225663635,67.4,1.16,169.38,18,17.06,10.32,7.14,110,109,1,125,5,97.68,0,Low,0,100,13360,813,4,0,148358.33,0.0
2026-04-02 17:00:00,81.78,8.81,80.07,86.28,6.24,321,366853284,482542209,68.6,0.02,363.4,0,22.42,20.01,9.52,160,153,0,191,0,99.95,0,Low,0,100,28126,0,0,0,0.0,0.0
2026-04-02 18:00:00,70.1,8.57,80.1,86.43,6.83,282,277268100,233843705,62.8,0.05,248.57,1,21.36,19.41,13.94,132,130,0,169,0,99.93,0,Low,0,100,11955,0,0,0,0.0,0.0
2026-04-02 19:00:00,76.73,11.49,80.11,86.52,4.78,329,266915265,246652322,72.09,0.89,246.13,12,27.7,13.09,10.9,138,136,2,177,8,97.93,0,Low,0,100,19383,2572,14,3,582429.16,0.0
2026-04-02 20:00:00,69.72,10.75,80.14,86.62,4.65,210,164257447,179816910,64.77,0.6,142.17,13,18.12,18.46,7.33,136,133,3,149,4,98.47,0,Low,0,100,23583,1376,8,1,298349.76,0.0
2026-04-02 21:00:00,58.98,10.16,80.15,86.74,4.36,189,285764984,275627607,63.67,1.18,277.14,8,22.95,16.47,9.76,112,105,2,129,3,96.51,0,Low,0,100,15333,1201,6,1,366899.83,0.0
2026-04-02 22:00:00,51.39,11.83,80.19,86.82,6.58,214,174570507,163681932,51.46,0.07,147.12,0,18.93,15.21,10.08,72,69,0,94,0,99.89,0,Low,0,100,12239,0,0,0,0.0,0.0
2026-04-02 23:00:00,54.84,10.41,80.21,86.93,7.07,234,109194052,125539576,62.96,0.94,111.93,18,13.86,11.38,6.22,84,80,4,110,7,98.35,0,Low,0,100,11778,830,5,1,224408.84,0.0
2026-04-03 00:00:00,55.98,12.31,80.23,87.01,6.37,261,118076141,174310571,60.61,0.75,125.15,10,15.89,10.87,10.15,74,69,2,99,7,97.54,0,Low,0,100,11110,3242,15,0,580598.6,0.0
2026-04-03 01:00:00,59.98,11.61,80.24,87.1,7.1,216,276738376,215797799,58.12,0.15,236.74,0,15.43,14.82,11.69,97,95,0,129,1,99.68,0,Low,0,100,15060,111,1,0,29745.41,0.0
2026-04-03 02:00:00,49.61,12.36,80.28,87.17,4.35,226,104192883,151500431,58.27,1.2,127.6,22,15.95,14.33,7.27,95,89,3,132,4,97.65,0,Low,0,100,12608,923,8,0,107472.83,0.0
2026-04-03 03:00:00,52.75,10.46,80.3,87.28,4.41,216,94824677,122084165,57.76,0.95,100.76,11,14.16,14.11,7.46,69,65,3,98,8,97.2,0,Low,0,100,8935,1896,10,1,242661.54,0.0
2026-04-03 04:00:00,52.94,12.07,80.34,87.36,4.64,213,107762214,107412748,53.32,0.46,100,4,19.2,11.44,6.36,76,71,0,112,3,99.21,0,Low,0,100,9044,601,3,0,68425.43,0.0
2026-04-03 05:00:00,49.02,12.67,80.37,87.42,6.03,243,106254221,107214413,50.6,0.22,101.56,0,12.33,11.75,8.7,73,72,0,109,1,99.6,0,Low,0,100,10730,0,0,0,0.0,0.0
2026-04-03 06:00:00,77.03,9.82,80.4,87.55,4.34,233,244710528,291052394,106.93,4.42,238.49,23,25.15,11.81,7.86,138,135,24,194,37,90.42,3,Medium,129,97.602,19607,4831,42,4,854652.12,769193.11
2026-04-03 07:00:00,67.33,11.08,80.44,87.65,5.42,208,351604670,376739025,63.11,0.46,339.01,8,20.04,20.03,9.59,149,143,0,173,3,98.23,0,Low,0,100,18294,278,2,0,93070.09,0.0
2026-04-03 08:00:00,79.83,9.82,80.45,87.77,6.33,272,376972890,286917494,71.62,0.42,315.02,2,21.53,18.03,10.3,150,146,1,187,1,99.22,0,Low,0,100,17231,184,1,0,16533.85,0.0
2026-04-03 09:00:00,84.52,10.83,80.48,87.87,4.44,229,227602608,218174057,68.12,0.08,199.31,0,30.35,17.45,14.76,164,151,0,186,0,99.85,0,Low,0,100,23069,0,0,0,0.0,0.0
2026-04-03 10:00:00,72.84,9.0,80.51,88.01,4.6,266,216919193,228835123,61.76,0.12,224.89,2,28.31,11.68,10.96,128,125,0,169,0,99.85,0,Low,0,100,14606,0,0,0,0.0,0.0
2026-04-03 11:00:00,73.38,11.11,80.53,88.11,6.91,306,224604917,279383968,67.5,0.31,206.78,4,27.33,17.85,7.98,125,120,0,171,0,99.45,0,Low,0,100,16127,0,0,0,0.0,0.0
2026-04-03 12:00:00,65.17,11.06,80.55,88.21,5.17,233,291675509,378090753,67.75,1.09,289.6,9,20.09,17.33,12.74,121,118,1,166,8,97.43,0,Low,0,100,20771,2873,16,1,302453.01,0.0
2026-04-03 13:00:00,71.92,11.21,80.58,88.31,6.42,258,306800440,366576295,68.64,0.59,285.44,14,21.64,13.14,13.99,119,110,3,156,2,98.28,0,Low,0,100,10737,183,1,0,27457.71,0.0
2026-04-03 14:00:00,58.35,9.58,80.61,88.43,4.36,225,285457366,256144177,58.59,0.7,278.82,14,15.41,11.32,7.3,125,120,4,146,2,98.38,0,Low,0,100,21291,311,3,0,94218.35,0.0
2026-04-03 15:00:00,63.89,11.22,80.62,88.53,5.36,233,126047581,203527314,64.03,0.77,151.9,2,24.06,14.7,8.85,113,112,4,157,7,97.36,0,Low,0,100,13130,1589,8,0,106112.17,0.0
2026-04-03 16:00:00,59.49,10.74,80.64,88.63,6.3,245,240946578,253326056,64.68,0.95,209.35,19,23.43,17.81,7.12,115,110,1,143,4,97.67,0,Low,0,100,13428,785,7,0,324906.77,0.0
2026-04-03 17:00:00,70.92,10.01,80.67,88.75,6.33,210,215272296,250451786,72.06,1.0,228.42,23,20.43,18.54,8.21,144,143,1,207,4,96.36,0,Low,0,100,17254,744,4,0,122628.49,0.0
2026-04-03 18:00:00,72.8,9.49,80.7,88.88,5.51,284,246185812,287024059,63.08,0.11,231.82,1,19.69,17.27,8.4,149,140,0,164,0,99.69,0,Low,0,100,17398,0,0,0,0.0,0.0
2026-04-03 19:00:00,67.52,11.2,80.74,88.98,5.37,270,159304253,183365627,67.57,0.9,179.64,5,17.53,16.91,10.04,137,127,2,153,8,98.3,0,Low,0,100,13028,1662,12,1,501725.82,0.0
2026-04-03 20:00:00,66.72,11.51,80.76,89.07,6.33,294,187587420,253293777,90.43,3.09,222.84,75,16.98,16.76,9.52,121,117,17,177,18,90.38,1,Medium,244,99.166,21540,2890,16,2,937829.57,1229183.68
2026-04-03 21:00:00,63.88,11.79,80.79,89.15,5.84,290,302975829,348647461,64.54,0.74,333.04,17,18.59,18.74,8.34,134,125,2,179,6,99.14,0,Low,0,100,17148,910,7,0,249958.76,0.0
2026-04-03 22:00:00,52.76,10.81,80.81,89.26,6.1,223,118132710,116818695,53.02,0.22,100,1,14.12,12.33,8.4,71,66,1,88,1,99.43,0,Low,0,100,8204,0,0,0,0.0,0.0
2026-04-03 23:00:00,52.04,12.69,80.84,89.32,6.47,216,147790612,170846940,62.65,1.17,133.28,9,14.91,11.99,10.17,77,70,1,108,8,96.6,0,Low,0,100,11262,1643,9,2,648489.97,0.0
2026-04-04 00:00:00,47.42,12.23,80.87,89.4,6.92,209,116802962,131679433,51.5,0.27,127.13,5,13.74,12.72,8.31,62,61,0,76,2,99.12,0,Low,0,100,6544,244,2,0,96979.86,0.0
2026-04-04 01:00:00,57.99,10.58,80.91,89.51,6.57,217,153156862,135960893,61.97,0.73,135.18,12,23.12,11.55,9.51,78,76,2,93,2,98.57,0,Low,0,100,11953,271,2,0,32711.03,0.0
2026-04-04 02:00:00,58.54,12.16,80.94,89.58,5.97,236,129114461,136047074,58.96,0.49,146.07,4,19.98,14.62,8.06,88,82,0,104,3,98.44,0,Low,0,100,11433,899,6,1,180062.51,0.0
2026-04-04 03:00:00,52.04,12.52,80.97,89.65,5.21,255,206223236,160018016,53.61,0.46,172.05,1,19.0,13.49,6.53,69,64,2,85,3,99.21,0,Low,0,100,11533,326,2,0,63454.72,0.0
2026-04-04 04:00:00,50.67,12.35,81.0,89.73,4.39,209,103627292,120477969,47.08,0.01,100,0,14.84,14.66,5.09,77,73,0,85,0,99.99,0,Low,0,100,12733,0,0,0,0.0,0.0
2026-04-04 05:00:00,55.67,12.1,81.02,89.81,6.02,251,277426076,336926302,58.71,0.63,246.03,13,20.68,10.78,9.03,103,102,2,116,3,99.1,0,Low,0,100,12158,915,6,1,226984.08,0.0
2026-04-04 06:00:00,75.61,11.23,81.06,89.9,5.76,266,127074902,173060315,69.91,0.59,138.26,13,25.21,20.38,13.74,136,133,1,152,3,98.71,0,Low,0,100,21083,824,6,0,192372.78,0.0
2026-04-04 07:00:00,77.58,9.91,81.07,90.02,6.24,272,165763504,267670495,71.79,0.59,199.23,5,30.54,22.96,12.48,144,132,0,173,3,98.71,0,Low,0,100,17369,550,3,0,124211.86,0.0
2026-04-04 08:00:00,72.0,9.79,81.09,90.15,6.75,265,367898277,448692903,63.87,0.05,338.31,0,23.46,16.1,7.48,139,132,0,184,0,99.87,0,Low,0,100,17883,0,0,0,0.0,0.0
2026-04-04 09:00:00,76.39,8.52,81.12,90.3,6.64,272,379734506,541435424,74.46,0.87,391.92,15,22.34,17.64,12.52,158,154,4,213,2,98.11,0,Low,0,100,18393,393,2,0,75663.23,0.0
2026-04-04 10:00:00,59.74,11.45,81.15,90.39,5.07,189,285039583,297621541,63.63,1.02,287.35,21,23.65,16.55,7.56,117,108,1,150,3,98.02,0,Low,0,100,17790,623,3,0,140596.01,0.0
2026-04-04 11:00:00,46.48,12.17,81.17,90.46,4.42,188,167115522,173321402,46.83,0.23,148.13,3,14.69,10.44,9.23,101,98,0,124,0,99.24,0,Low,0,100,9737,0,0,0,0.0,0.0
2026-04-04 12:00:00,66.73,10.93,81.2,90.57,6.9,270,274164254,253331741,71.35,1.1,257.78,23,22.87,19.11,8.21,115,112,3,165,4,98.23,0,Low,0,100,19403,1278,6,1,211364.12,0.0
2026-04-04 13:00:00,65.3,10.67,81.22,90.67,6.1,204,238331306,309760869,67.35,0.9,261.59,9,19.17,13.68,10.58,113,107,2,153,5,98.32,0,Low,0,100,20021,493,4,0,76769.37,0.0
2026-04-04 14:00:00,50.78,12.83,81.25,90.74,5.79,196,221426855,227807579,49.5,0.03,222.22,0,15.15,12.07,5.22,117,113,0,156,0,99.9,0,Low,0,100,13621,0,0,0,0.0,0.0
2026-04-04 15:00:00,58.87,11.01,81.28,90.84,6.33,276,130606369,119084080,59.45,0.46,116.58,9,15.13,9.14,6.83,114,109,2,146,0,98.25,0,Low,0,100,19935,0,0,0,0.0,0.0
2026-04-04 16:00:00,64.37,10.05,81.3,90.95,6.36,201,273361675,304789512,65.67,0.75,243.98,6,25.51,12.02,8.51,115,112,2,156,5,99.17,0,Low,0,100,19647,1413,7,0,335008.3,0.0
2026-04-04 17:00:00,71.31,9.49,81.31,91.08,4.51,213,147167536,201778008,64.33,0.48,153.45,4,22.16,17.46,14.26,140,132,1,184,2,98.52,0,Low,0,100,22221,644,3,0,47423.66,0.0
2026-04-04 18:00:00,77.54,12.26,81.34,91.16,5.81,264,296121168,355770712,69.8,0.46,277.43,2,27.94,20.94,9.64,148,137,2,187,2,99.1,0,Low,0,100,17555,387,3,0,51696.46,0.0
2026-04-04 19:00:00,76.97,8.81,81.35,91.3,6.22,260,135603512,168433167,74.18,0.87,166.85,15,25.09,21.75,12.88,138,133,1,165,7,96.65,0,Low,0,100,14083,1251,6,0,296180.92,0.0
2026-04-04 20:00:00,77.78,9.85,81.36,91.43,6.62,266,292420460,347423059,93.95,2.74,264.96,49,30.15,14.89,9.95,137,126,8,199,16,91.68,1,Medium,217,99.611,22485,2599,20,0,903914.45,1210127.58
2026-04-04 21:00:00,69.81,11.57,81.39,91.51,7.18,288,326134326,351968242,74.02,1.14,277.95,4,20.41,13.52,12.45,123,118,3,166,2,96.14,0,Low,0,100,18379,581,3,0,118379.07,0.0
2026-04-04 22:00:00,57.75,12.29,81.41,91.59,6.95,240,116936902,148860346,60.25,0.52,124.26,5,22.19,12.07,11.34,90,84,0,103,4,98.88,0,Low,0,100,15554,1491,7,1,369203.3,0.0
2026-04-04 23:00:00,40.11,13.55,81.42,91.64,6.63,176,96034055,143168063,51.8,0.78,107.32,18,11.64,8.95,6.79,60,55,4,72,2,98.57,0,Low,0,100,6599,294,2,0,66811.11,0.0
2026-04-05 00:00:00,61.8,11.35,81.44,91.73,5.32,284,151424744,213500761,64.67,0.96,154.02,13,23.65,13.46,6.53,84,80,4,121,9,98.63,0,Low,0,100,10275,3496,16,2,672974.72,0.0
2026-04-05 01:00:00,56.61,11.09,81.45,91.83,5.47,200,197217740,276565254,52.56,0.04,203.37,0,17.04,13.86,10.81,91,87,0,117,0,99.86,0,Low,0,100,8504,0,0,0,0.0,0.0
2026-04-05 02:00:00,40.31,14.15,81.48,91.87,4.89,177,137853403,138272235,43.62,0.21,122.3,2,11.81,7.21,6.07,73,69,1,89,1,99.43,0,Low,0,100,13091,105,1,0,30480.43,0.0
2026-04-05 03:00:00,58.78,11.8,81.52,91.95,4.98,230,203834593,250006923,57.22,0.45,206.32,3,21.46,13.77,7.78,85,78,2,103,3,98.92,0,Low,0,100,11805,430,2,0,54616.54,0.0
2026-04-05 04:00:00,49.81,13.73,81.54,92.0,5.66,175,163525383,177465991,60.32,1.19,157.54,4,16.15,13.19,8.86,76,71,1,106,3,95.54,0,Low,0,100,12131,353,3,0,100955.42,0.0
2026-04-05 05:00:00,59.01,10.37,81.58,92.11,5.09,236,203203393,240606383,62.38,0.93,173.89,22,21.95,13.13,11.37,86,82,2,104,6,97.12,0,Low,0,100,9998,1683,8,0,245869.93,0.0
2026-04-05 06:00:00,72.61,8.51,81.6,92.26,4.61,274,191812084,294578095,60.81,0.03,238.73,0,22.54,14.41,9.43,140,131,0,204,0,99.9,0,Low,0,100,24235,0,0,0,0.0,0.0
2026-04-05 07:00:00,79.57,11.68,81.61,92.34,6.67,247,272756791,367545051,72.8,0.51,322.5,4,26.51,13.16,11.38,154,145,2,228,4,99.41,0,Low,0,100,22005,545,4,0,191207.53,0.0
2026-04-05 08:00:00,74.1,9.06,81.64,92.48,5.38,258,302189364,370337216,68.29,0.58,293.88,11,18.69,13.31,13.13,144,139,2,206,5,98.49,0,Low,0,100,16972,2140,10,1,389437.01,0.0
2026-04-05 09:00:00,78.41,9.75,81.66,92.61,4.88,312,273140490,253369997,68.31,0.39,238.73,2,24.9,19.1,15.39,168,160,1,231,2,99.44,0,Low,0,100,29513,246,2,0,64425.49,0.0
2026-04-05 10:00:00,57.2,12.98,81.68,92.67,5.4,238,242262293,293955370,56.0,0.36,284.37,2,15.99,15.88,6.0,114,105,2,132,3,99.61,0,Low,0,100,14870,608,3,0,145134.63,0.0
2026-04-05 11:00:00,69.67,9.27,81.69,92.8,7.1,308,181239084,225609276,65.16,0.27,179.16,5,23.58,16.6,10.13,113,105,0,150,0,99.46,0,Low,0,100,13568,0,0,0,0.0,0.0
2026-04-05 12:00:00,80.92,8.15,81.72,92.96,6.38,298,196745199,273156425,77.28,0.92,220.95,7,25.88,13.55,15.78,141,131,2,204,7,97.67,0,Low,0,100,15222,934,6,0,138573.89,0.0
2026-04-05 13:00:00,46.96,13.63,81.73,93.01,6.09,235,235897442,229394231,58.07,1.08,216.11,23,17.22,13.4,7.87,93,87,2,117,2,97.65,0,Low,0,100,8673,499,3,0,55662.63,0.0
2026-04-05 14:00:00,63.46,11.23,81.75,93.1,5.12,251,292831499,424953500,60.64,0.49,315.71,9,19.57,18.53,10.35,128,123,0,161,1,99.02,0,Low,0,100,16908,115,1,0,18767.13,0.0
2026-04-05 15:00:00,57.25,9.16,81.76,93.24,6.85,253,96253218,128095824,60.41,0.58,116.12,5,18.63,13.32,9.52,95,88,2,141,2,98.33,0,Low,0,100,9334,458,4,0,50209.56,0.0
2026-04-05 16:00:00,56.99,10.4,81.78,93.35,6.68,215,129412905,175010884,57.72,0.35,149.51,8,17.28,16.42,10.36,87,86,1,104,3,99.56,0,Low,0,100,14280,589,4,0,193832.23,0.0
2026-04-05 17:00:00,75.23,10.2,81.79,93.47,7.25,316,196888111,281738221,72.38,0.64,220.21,14,23.76,18.6,13.57,167,162,2,236,1,97.53,0,Low,0,100,20683,0,0,0,0.0,0.0
2026-04-05 18:00:00,77.84,9.08,81.82,93.61,7.04,283,392053601,488959850,72.38,0.51,392.02,7,28.64,17.48,14.16,166,161,1,208,4,99.43,0,Low,0,100,23088,1037,7,1,239025.61,0.0
2026-04-05 19:00:00,67.75,11.14,81.84,93.7,4.89,223,198762547,231694144,60.65,0.27,210.2,1,21.17,19.81,12.86,134,131,1,150,2,99.05,0,Low,0,100,17533,359,2,0,69013.25,0.0
2026-04-05 20:00:00,76.71,8.88,81.87,93.85,5.7,302,215361949,337725674,91.17,2.66,264.37,19,22.41,17.8,8.43,121,111,13,136,5,92.91,2,Medium,327,98.532,14666,1394,10,0,444526.95,1775300.9
2026-04-05 21:00:00,52.66,12.18,81.9,93.92,5.11,239,222637621,218767979,57.88,0.86,193.07,15,17.05,15.03,5.84,109,100,2,130,4,98.0,0,Low,0,100,13231,551,3,0,147347.04,0.0
2026-04-05 22:00:00,54.92,10.49,81.91,94.03,4.64,254,180783347,220779402,60.88,1.1,190.36,7,15.52,9.74,8.52,82,76,2,107,5,95.98,0,Low,0,100,12673,1539,7,0,271121.63,0.0
2026-04-05 23:00:00,48.92,9.99,81.95,94.15,5.09,242,216277661,236162038,56.71,0.97,203.32,22,15.16,10.33,9.64,82,76,1,96,2,96.44,0,Low,0,100,11754,455,4,0,165634.84,0.0
2026-04-06 00:00:00,56.26,10.91,81.96,94.25,5.53,231,229297101,224284039,100.44,4.84,201.78,39,16.63,10.73,9.63,94,87,26,117,15,90.91,1,Medium,66,97.592,8468,3826,24,5,829385.38,200272.59
2026-04-06 01:00:00,52.07,12.52,81.99,94.32,6.71,232,109419213,138612193,58.89,0.76,100,5,13.36,12.37,8.41,80,77,2,100,4,98.67,0,Low,0,100,13005,643,6,1,154627.83,0.0
2026-04-06 02:00:00,52.67,11.24,82.0,94.42,5.73,228,116455362,121298866,54.64,0.44,100,10,19.87,9.19,6.97,80,79,2,112,2,98.46,0,Low,0,100,13732,334,2,0,65314.39,0.0
2026-04-06 03:00:00,61.85,11.55,82.04,94.51,6.61,248,204469619,171188646,62.5,0.55,184.25,10,18.03,10.95,8.62,77,71,1,114,2,98.06,0,Low,0,100,10390,351,2,0,74553.99,0.0
2026-04-06 04:00:00,57.09,11.56,82.07,94.6,6.91,193,155628271,126554166,55.54,0.09,139.85,0,22.8,10.3,7.52,86,82,0,99,0,99.82,0,Low,0,100,14727,0,0,0,0.0,0.0
2026-04-06 05:00:00,67.74,10.97,82.08,94.7,4.6,230,209880095,225180962,60.45,0.29,217.9,2,19.27,16.89,8.1,101,98,1,142,2,98.94,0,Low,0,100,16873,356,2,0,96517.73,0.0
2026-04-06 06:00:00,64.61,12.7,82.11,94.76,6.36,242,268608280,296509001,68.42,1.01,259.58,18,22.87,15.46,7.19,133,125,1,193,6,97.8,0,Low,0,100,21734,1153,6,1,318387.47,0.0
2026-04-06 07:00:00,69.97,9.95,82.13,94.88,4.29,296,280588814,239441490,67.1,0.87,259.58,7,24.3,16.98,9.51,150,149,1,177,8,98.2,0,Low,0,100,24949,1811,13,2,863371.98,0.0
2026-04-06 08:00:00,73.46,10.78,82.16,94.99,5.44,228,273569080,377551089,67.55,0.53,306.54,8,29.35,18.88,12.01,153,151,3,212,4,99.47,0,Low,0,100,15448,612,5,0,183736.67,0.0
2026-04-06 09:00:00,76.66,9.61,82.19,95.12,5.4,277,341794136,379502846,68.01,0.39,316.5,9,20.29,19.84,9.63,139,135,1,195,2,98.64,0,Low,0,100,23126,435,2,0,92263.47,0.0
2026-04-06 10:00:00,51.25,10.55,82.21,95.23,6.02,182,131423083,141126906,57.5,0.77,145.12,5,17.64,11.04,9.71,106,103,0,144,6,97.51,0,Low,0,100,13846,558,4,0,156028.64,0.0
2026-04-06 11:00:00,60.12,11.93,82.23,95.31,6.21,260,182369473,212298156,57.69,0.23,169.91,3,16.78,13.81,8.7,122,114,0,168,1,99.54,0,Low,0,100,12316,109,1,0,31467.23,0.0
2026-04-06 12:00:00,76.65,6.86,82.25,95.49,4.33,305,229024371,217931294,67.87,0.54,200.21,13,29.41,20.06,13.64,135,130,2,193,4,99.22,0,Low,0,100,22976,585,4,0,156573.83,0.0
2026-04-06 13:00:00,65.68,9.38,82.26,95.62,4.91,221,207571751,322179824,66.82,1.0,247.11,12,22.67,17.3,9.38,108,99,5,133,9,98.77,0,Low,0,100,19301,1394,9,1,262219.27,0.0
2026-04-06 14:00:00,67.21,11.53,82.29,95.71,7.06,256,147197248,174525757,71.31,1.04,140.28,14,26.09,11.63,8.13,120,110,6,166,4,96.97,0,Low,0,100,14805,1164,7,0,331619.48,0.0
2026-04-06 15:00:00,64.74,9.58,82.3,95.84,6.53,214,151664428,122005164,61.32,0.27,127.83,6,20.66,16.52,6.98,121,116,1,168,1,99.4,0,Low,0,100,12925,189,1,0,28724.56,0.0
2026-04-06 16:00:00,61.79,10.02,82.32,95.96,7.06,284,196083161,254565432,69.06,1.14,189.96,14,20.16,13.82,7.48,109,102,2,138,10,98.72,0,Low,0,100,9833,2220,19,0,901800.97,0.0
2026-04-06 17:00:00,85.59,10.2,82.35,96.08,4.56,319,361169113,374085959,69.27,0.11,348.84,2,26.34,14.48,13.58,171,158,0,196,0,99.84,0,Low,0,100,22996,0,0,0,0.0,0.0
2026-04-06 18:00:00,65.08,10.08,82.39,96.19,4.88,198,205014515,218203603,58.28,0.19,177.94,1,23.94,18.49,11.68,139,131,0,154,1,99.43,0,Low,0,100,14061,0,0,0,0.0,0.0
2026-04-06 19:00:00,75.49,9.93,82.43,96.31,5.0,271,258443966,287872880,64.08,0.13,301.64,0,29.88,21.24,10.64,143,136,0,198,0,99.5,0,Low,0,100,24193,0,0,0,0.0,0.0
2026-04-06 20:00:00,77.23,7.47,82.46,96.49,5.21,231,186231437,197672471,69.45,0.53,182.05,6,30.35,19.63,12.59,123,116,1,137,1,97.9,0,Low,0,100,19483,122,1,0,16913.71,0.0
2026-04-06 21:00:00,70.12,11.13,82.48,96.58,6.46,260,308384951,355029131,71.54,0.98,277.28,14,18.28,18.91,8.39,112,103,2,140,3,98.16,0,Low,0,100,18997,611,3,0,79876.26,0.0
2026-04-06 22:00:00,52.96,11.79,82.5,96.67,5.82,195,126017448,132217070,60.72,1.02,129.78,22,20.4,13.58,10.05,87,82,3,118,4,98.35,0,Low,0,100,15038,726,4,0,179147.73,0.0
2026-04-06 23:00:00,52.57,12.2,82.54,96.74,6.16,202,92076467,109749358,58.56,0.78,100.59,6,16.71,14.33,7.46,81,77,2,102,6,98.06,0,Low,0,100,9066,993,8,1,250394.68,0.0
2026-04-07 00:00:00,57.35,10.38,82.56,96.86,4.45,235,109078646,152034005,54.65,0.36,120.19,6,22.76,14.26,9.27,84,81,0,97,2,99.11,0,Low,0,100,14785,566,4,0,196919.49,0.0
2026-04-07 01:00:00,44.37,13.54,82.59,96.9,5.41,177,141686479,141965660,50.19,0.55,122.59,4,12.62,12.27,7.38,67,65,1,92,3,98.42,0,Low,0,100,10712,471,3,0,51776.4,0.0
2026-04-07 02:00:00,62.31,11.4,82.62,97.0,5.58,251,224698104,296431188,58.1,0.24,213.08,5,23.2,12.67,7.08,99,98,0,118,2,99.21,0,Low,0,100,9253,638,3,0,108143.43,0.0
